churn;subscriber_id;msisdn;sales_channel_description;date_activation;churn_date;first_call_date;last_call_date;first_recharge_date;first_recharge_amount;last_international_call_date;original_operator;dat_attrib_kridi;dat_remb_kridi_net;ported_in_request_date;SelectionProb;SamplingWeight
No;2152190071;253e0e020b08b8998bf0b34708677ad4;;16AUG2019:00:00:00.000000;;16AUG2019:08:24:54.000000;21FEB2023:21:20:46.000000;16AUG2019:08:24:54.000000;5000.000;;Ooredoo;;18NOV2021:18:29:32.000000;;0.0001224126;8169.093
No;2165598249;ee230d65fb5a197ee20432c50bb6aa13;;19APR2022:00:00:00.000000;;19APR2022:19:50:10.000000;19FEB2023:22:21:32.000000;19APR2022:19:04:33.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;7065448;d188f2a3682f1f6ea81064d589705d98;;19APR2008:00:00:00.000000;;30NOV2015:13:21:02.000000;21FEB2023:19:34:10.000000;21DEC2012:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2166381748;d3c4732239a81807b5363a2fa7b3d5ce;;10JUN2022:21:05:59.000000;;10JUN2022:21:10:15.000000;21FEB2023:17:32:30.000000;01AUG2022:18:44:10.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;7283088;e5c0f1b2d4c22406ce2553021730f8db;;24MAY2008:00:00:00.000000;;26NOV2015:07:56:36.000000;21FEB2023:19:27:52.000000;03DEC2012:00:00:00.000000;925.000;;Ooredoo;;14DEC2021:14:13:19.000000;;0.0001224126;8169.093
No;2169650191;9456f71761ceb1c995025191709cb5d2;;19DEC2022:00:00:00.000000;;19DEC2022:12:06:13.000000;21FEB2023:20:23:58.000000;22DEC2022:09:06:53.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2167110669;d056766343c96935c1f6a778d1d66408;;22JUL2022:00:00:00.000000;;22JUL2022:16:31:21.000000;13OCT2022:14:41:26.000000;26JUL2022:14:06:46.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2157137763;157cc15ed8c45b1f0c1e1df55cdfb672;;06NOV2020:00:00:00.000000;15FEB2021:23:59:59.000000;06NOV2020:11:50:02.000000;20JAN2023:12:06:33.000000;06NOV2020:12:39:55.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;1646404;45c5b498ed429abcd9cfa045bc480063;;07JUN2005:00:00:00.000000;;26NOV2015:00:49:55.000000;21FEB2023:21:19:52.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2162150825;dad41774855a5e175a52a4009d6b505b;;02SEP2021:10:23:59.000000;;02SEP2021:13:27:08.000000;23NOV2021:21:20:00.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2162249846;ab217f77029d8412c4746f677be7069a;;07SEP2021:00:00:00.000000;;07SEP2021:21:25:42.000000;20JAN2023:14:54:37.000000;07SEP2021:20:08:50.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2166630991;6ee818b3b68c4a714d49c04c6bd0f0a0;;25JUN2022:00:00:00.000000;;25JUN2022:18:20:09.000000;13NOV2022:06:44:41.000000;25JUN2022:18:19:25.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162135536;fb27d4e4e0cc59af209823c46b4be09c;;02SEP2021:00:00:00.000000;13SEP2022:23:59:59.000000;02SEP2021:10:18:14.000000;13JAN2023:13:33:31.000000;02SEP2021:10:10:29.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;13980000;7ed6e25c5b02399a9313bc0e50936d1d;;09APR2011:00:00:00.000000;;27NOV2015:09:06:24.000000;21FEB2023:22:10:55.000000;08DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168191756;c8d2721118b65a3128d79ccaecfc72a1;;21SEP2022:00:00:00.000000;;21SEP2022:16:55:46.000000;21FEB2023:22:22:37.000000;21SEP2022:17:19:32.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162508522;aa241ae23f77d7ab937abf3a9a7ea681;;23SEP2021:12:39:17.000000;;23SEP2021:12:41:06.000000;21FEB2023:11:52:33.000000;18AUG2021:20:15:55.000000;4386.000;21FEB2023:11:49:12.000000;Ooredoo;;;;0.0001224126;8169.093
No;2170144642;516bb12b504d27f8957b8486164f1178;;18JAN2023:00:00:00.000000;;18JAN2023:01:36:03.000000;20JAN2023:14:56:39.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2169005416;f548564a2595e73e3447fe21f0b670cf;;10NOV2022:12:19:59.000000;;10NOV2022:19:51:59.000000;21FEB2023:20:22:18.000000;13FEB2023:14:15:26.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168537569;8e157c05966f2680b3e1b1aeae6b9e7d;;13OCT2022:00:00:00.000000;;13OCT2022:16:47:34.000000;30OCT2022:20:00:07.000000;16OCT2022:12:08:07.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;5684849;5c0715620add1f8c1365e5528c319e09;;19JUL2007:00:00:00.000000;;30NOV2015:13:11:48.000000;21FEB2023:18:02:19.000000;04DEC2012:00:00:00.000000;925.000;;Ooredoo;;17DEC2021:11:47:53.000000;;0.0001224126;8169.093
No;2167253694;35f8974ed8b216499af1e52d6d7908e8;;29JUL2022:00:00:00.000000;;29JUL2022:16:03:49.000000;22SEP2022:19:25:15.000000;10AUG2022:13:00:06.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169019597;cfd9d36fa09ab043bf7e32c1da0bbb54;;10NOV2022:16:28:59.000000;;11NOV2022:16:07:28.000000;21FEB2023:22:25:33.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2170356202;da5e3c2ea9b48b6020cabd9cccf1d35a;;30JAN2023:00:00:00.000000;;30JAN2023:09:04:27.000000;21FEB2023:22:34:41.000000;30JAN2023:09:03:27.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2170057983;c0213f73eab67b33f9ef6a5c6bd71da4;;13JAN2023:00:00:00.000000;;13JAN2023:19:56:20.000000;16JAN2023:09:31:55.000000;13JAN2023:19:48:49.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2167171113;247db3418d40980491e8ac88c2fee7fc;;25JUL2022:00:00:00.000000;;25JUL2022:22:16:48.000000;02SEP2022:11:48:10.000000;25JUL2022:12:50:10.000000;48246.000;;Ooredoo;;;;0.0001224126;8169.093
No;2165477160;2b3eff62712d513daa2b5b435ac00fc5;;10APR2022:00:00:00.000000;;10APR2022:16:46:57.000000;05AUG2022:18:15:47.000000;10APR2022:13:19:10.000000;1754.000;;Ooredoo;;;;0.0001224126;8169.093
No;2170133010;9e8ebaae4ce1b374593ef37ccd60d451;;18JAN2023:00:00:00.000000;;18JAN2023:10:34:54.000000;19JAN2023:16:23:33.000000;18JAN2023:10:32:36.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;15669850;711fc933e7359ba070055f10f0946d42;;19SEP2011:16:08:49.000000;;26NOV2015:07:34:48.000000;21FEB2023:20:41:44.000000;31MAR2013:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;20735415;2d772c19cb4fc5e4caf0b15288e77266;;02JUL2013:00:00:00.000000;;01DEC2015:11:31:08.000000;21FEB2023:19:26:15.000000;11JUL2013:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2155336885;e729b8360f73dbd87d51138a64b00484;;03JUN2020:00:00:00.000000;;03JUN2020:19:07:18.000000;27SEP2022:19:23:20.000000;03JUN2020:19:07:18.000000;5000.000;;Ooredoo;;29JUL2021:19:56:28.000000;;0.0001224126;8169.093
No;2155933622;969180613db57b700583e3c7e6f85df1;;23JUL2020:10:33:59.000000;10APR2022:00:00:00.000000;23JUL2020:15:10:24.000000;21FEB2023:13:36:06.000000;22MAY2021:15:56:15.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169815490;ba5e627ebe8bbf61681f2d5994075427;;29DEC2022:00:00:00.000000;;29DEC2022:18:15:06.000000;04JAN2023:08:08:14.000000;29DEC2022:18:35:16.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2140542189;20d625f09b673d7de9f6c0e0b459fb80;;27SEP2016:13:48:27.000000;;27SEP2016:13:24:28.000000;21FEB2023:22:08:11.000000;27SEP2016:13:28:16.000000;4545.000;;Ooredoo;;27MAY2021:18:15:27.000000;;0.0001224126;8169.093
No;17084826;b8c9aac062f8a9f18d82660a4b3ee173;;22MAR2012:00:00:00.000000;;27NOV2015:10:25:29.000000;19FEB2023:19:05:17.000000;28DEC2012:00:00:00.000000;1851.000;;Ooredoo;;;;0.0001224126;8169.093
No;2170266743;e56967bfb1d68531af4c5955db31d567;;26JAN2023:00:00:00.000000;;26JAN2023:02:49:05.000000;26JAN2023:02:49:05.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2152988109;624113196dab8682f9f8b07aa7888252;;14OCT2019:00:00:00.000000;;10OCT2019:14:31:04.000000;21FEB2023:09:45:42.000000;14OCT2019:12:35:45.000000;1000.000;;Ooredoo;;04DEC2021:18:28:22.000000;;0.0001224126;8169.093
No;2145212818;371c0707bf5cf8fbaa088b4b1ca4e228;;08JAN2018:00:00:00.000000;;08JAN2018:09:48:23.000000;21FEB2023:20:22:17.000000;08JAN2018:09:51:41.000000;5000.000;;Ooredoo;;09JUL2018:19:13:48.000000;;0.0001224126;8169.093
No;2167424224;c23c5ced93bde67aee7fbbfacbcb2bfe;;07AUG2022:00:00:00.000000;;07AUG2022:16:42:29.000000;15AUG2022:08:58:50.000000;07AUG2022:15:47:46.000000;10000.000;15AUG2022:08:57:10.000000;Ooredoo;;;;0.0001224126;8169.093
No;2144068453;9f6624d1ca925f198501002b2ca8a899;;14SEP2017:00:00:00.000000;;12SEP2017:12:57:05.000000;21FEB2023:19:49:55.000000;14SEP2017:20:31:24.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2166229652;4f6e9764f4534e780296a331153c9b99;;02JUN2022:21:58:59.000000;;03JUN2022:10:07:56.000000;04FEB2023:17:48:30.000000;02JUN2022:22:01:42.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2109231;fda30a1faeaf8902886147e59657a117;;15AUG2005:00:00:00.000000;07MAY2015:23:59:59.000000;22DEC2015:12:36:11.000000;21FEB2023:22:10:53.000000;07DEC2012:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162029428;29d4af8b408e573ac41a921f3b5dc0bd;;04SEP2021:00:00:00.000000;;04SEP2021:20:54:55.000000;21FEB2023:23:03:23.000000;05SEP2021:20:53:13.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169879135;ff70bd06f43d93b441792cce9c69aa1b;;31DEC2022:00:00:00.000000;;31DEC2022:19:48:34.000000;13FEB2023:23:38:41.000000;31DEC2022:17:04:43.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2150924557;f91f4372e433b4a3b5baa8d5d1f29746;;14MAY2019:00:00:00.000000;;14MAY2019:11:55:09.000000;21FEB2023:21:19:11.000000;14MAY2019:17:01:13.000000;1000.000;;Ooredoo;;18DEC2021:13:13:22.000000;;0.0001224126;8169.093
No;4483015;6d62a99dd9b9fd1349eff857c6ae7d63;;07DEC2006:00:00:00.000000;05FEB2023:23:59:59.000000;27NOV2015:08:24:14.000000;29OCT2022:00:04:27.000000;01DEC2012:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2166494178;eae01cc0db3ad424853bdbab86a64cf9;;17JUN2022:00:00:00.000000;;17JUN2022:18:43:51.000000;21FEB2023:22:56:52.000000;17JUN2022:14:03:11.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2164316558;ba900ab32a98025bbc727be7f644cec6;;01FEB2022:00:00:00.000000;05FEB2023:23:59:59.000000;01FEB2022:14:22:54.000000;31AUG2022:18:40:56.000000;01FEB2022:10:00:18.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2159114448;71e89d4c7ea8a0f0e8dbfc6100254b5f;;24MAR2021:09:40:59.000000;05FEB2023:23:59:59.000000;11MAY2021:23:28:14.000000;13AUG2022:17:36:34.000000;23OCT2021:20:41:46.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;13541302;70ddca33691b2f0ac57816777979ccf0;;27FEB2011:00:00:00.000000;07SEP2021:23:59:59.000000;26NOV2015:07:01:05.000000;11FEB2023:15:34:52.000000;05DEC2012:00:00:00.000000;1851.000;;Ooredoo;;23OCT2020:09:21:43.000000;;0.0001224126;8169.093
No;2166846111;a1e61727e01183df20ee6118e0d2ffa2;;07JUL2022:00:00:00.000000;;07JUL2022:15:40:10.000000;26AUG2022:14:07:00.000000;07JUL2022:13:47:16.000000;8772.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169383606;c45a4eb07d3e05bb8235c2e73763ee0a;;02DEC2022:00:00:00.000000;;02DEC2022:11:49:42.000000;04FEB2023:13:00:53.000000;07DEC2022:18:43:01.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2148743388;ccbfc36e062dbdd2956721222fb5ba86;;01NOV2018:13:17:59.000000;;01NOV2018:17:12:01.000000;01FEB2023:10:29:43.000000;24SEP2021:22:01:26.000000;2632.000;29JAN2023:20:27:21.000000;Ooredoo;;;;0.0001224126;8169.093
No;7219399;701600c93ad25c373a7aaf813f6bdd6a;;18MAY2008:00:00:00.000000;;30NOV2015:21:31:29.000000;20FEB2023:13:45:30.000000;03DEC2012:00:00:00.000000;1851.000;;Ooredoo;;08SEP2021:10:33:14.000000;;0.0001224126;8169.093
No;2168727493;112a03ff6be083a2d91d87737ebe755b;;26OCT2022:00:00:00.000000;01FEB2023:23:59:59.000000;26OCT2022:11:37:17.000000;31OCT2022:18:52:31.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2168604854;83552c674731dfe6545b4db2516240f0;;17OCT2022:00:00:00.000000;;17OCT2022:17:26:03.000000;21OCT2022:14:48:10.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2170207844;0cd109bd5d9828bb798bad6db8f80a5e;;23JAN2023:00:00:00.000000;;23JAN2023:22:12:58.000000;31JAN2023:14:14:38.000000;25JAN2023:12:11:01.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169970846;ee7475d660e410c1c8f9c74e9295a45e;;06JAN2023:00:00:00.000000;;06JAN2023:10:51:47.000000;12JAN2023:17:11:02.000000;09JAN2023:10:44:40.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162093068;560501266d7a8b2cfd77970a5105847a;;31AUG2021:00:00:00.000000;20FEB2023:23:59:59.000000;31AUG2021:16:12:55.000000;23OCT2022:09:29:58.000000;31AUG2021:15:46:50.000000;1053.000;;Ooredoo;;;;0.0001224126;8169.093
No;7070853;37c9e4df13462214f92886eba2140960;;08APR2008:00:00:00.000000;21OCT2016:23:59:59.000000;26NOV2015:12:21:49.000000;21FEB2023:20:34:02.000000;01DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2144555517;f57b831713bba16053b8b7a577f9218a;;02NOV2017:00:00:00.000000;;28OCT2017:15:18:44.000000;09FEB2023:16:29:53.000000;06NOV2017:17:26:03.000000;1000.000;;Ooredoo;;22DEC2021:18:24:22.000000;;0.0001224126;8169.093
No;2169033734;9be6bbefa637777ba775015298f70c9a;;14NOV2022:00:00:00.000000;17FEB2023:23:59:59.000000;14NOV2022:20:45:03.000000;14NOV2022:20:45:03.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;12697708;3439fe0deb77124106adc6f6bd6928f1;;29SEP2010:00:00:00.000000;;27NOV2015:11:25:25.000000;09FEB2023:18:27:44.000000;06DEC2012:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;7945965;482ef62450d2ec5f32cde9827cd5f8d6;;19AUG2008:00:00:00.000000;;28NOV2015:19:56:52.000000;21FEB2023:18:52:50.000000;02DEC2012:00:00:00.000000;462.000;;Ooredoo;;16JUL2021:17:58:30.000000;;0.0001224126;8169.093
No;2148194014;c81650e4fb8ae5cf4bedbc0d0500067e;;24SEP2018:00:00:00.000000;09FEB2023:23:59:59.000000;24SEP2018:10:32:43.000000;18NOV2022:00:00:01.000000;24SEP2018:14:29:48.000000;1000.000;;Ooredoo;;30NOV2021:18:30:38.000000;16SEP2018:19:33:29.000000;0.0001224126;8169.093
No;2154288391;b13913127492e590b769a47146363cf3;;24JAN2020:00:00:00.000000;;24JAN2020:19:28:09.000000;09FEB2023:15:36:42.000000;24JAN2020:19:28:09.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2166500888;1d9d37524164c025a3a30e5283979f02;;18JUL2022:00:00:00.000000;24OCT2022:23:59:59.000000;18JUL2022:12:26:10.000000;31DEC2022:20:25:29.000000;14NOV2022:15:39:30.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2156261247;fa380cf4abb1a9f4b8821b08a37f0d9e;;21AUG2020:10:31:59.000000;;21AUG2020:10:35:43.000000;29OCT2022:12:08:00.000000;13SEP2020:22:10:22.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2152852211;d97400976cbfe13ca522155246225a67;;30SEP2019:00:00:00.000000;;30SEP2019:14:18:05.000000;07JUN2022:19:12:15.000000;30SEP2019:14:18:05.000000;5000.000;;Ooredoo;;28MAY2020:21:00:44.000000;;0.0001224126;8169.093
No;1519960;08838c5aa5981782d7b5c833c08c0b3a;;19APR2005:00:00:00.000000;;27NOV2015:16:32:05.000000;20FEB2023:10:59:51.000000;04DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2146371476;76d4ed0fc2a231958a49d0258ec17f82;;22APR2018:00:00:00.000000;;22APR2018:17:23:52.000000;20FEB2023:17:21:42.000000;22APR2018:17:25:07.000000;1000.000;;Ooredoo;;22DEC2021:15:40:16.000000;;0.0001224126;8169.093
No;898634;4b4da6ffca6721ba2070d624ca641c9c;;06JAN2005:00:00:00.000000;;26NOV2015:10:14:16.000000;20FEB2023:19:57:00.000000;12DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168665469;eddd95c3163f4d6f33566f7c0c7c324f;;02NOV2022:00:00:00.000000;11FEB2023:23:59:59.000000;02NOV2022:10:28:30.000000;07NOV2022:09:33:11.000000;03NOV2022:12:25:29.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2151435552;d47e18b4ead14f098408b8f6bd2dee94;;27JUN2019:11:16:59.000000;;27JUN2019:11:19:54.000000;14FEB2023:09:28:43.000000;17JUL2021:10:59:56.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2153578511;5f1793851254b9d1e8d3ead0b67d1a54;;27NOV2019:15:25:59.000000;;27NOV2019:15:25:59.000000;16FEB2023:20:37:04.000000;05DEC2019:20:36:38.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2897790;3a39cca584c51106553d2a37b10b2478;;03JAN2006:00:00:00.000000;;26NOV2015:08:55:39.000000;14FEB2023:19:08:07.000000;01DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169872285;617dc398bad9577711234dfc591c7db4;;05JAN2023:00:00:00.000000;;05JAN2023:17:55:54.000000;07JAN2023:21:53:37.000000;05JAN2023:17:55:42.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162560498;80a9559a680e7bb7f776f8dce3f7b192;;28SEP2021:00:00:00.000000;;28OCT2021:21:15:19.000000;14OCT2022:17:03:35.000000;28SEP2021:19:42:34.000000;10000.000;;Ooredoo;;;;0.0001224126;8169.093
No;21712547;64249bc0e0ebc613ae2eb63db4b33332;;01FEB2014:00:00:00.000000;;26NOV2015:17:01:49.000000;25DEC2022:10:04:17.000000;01FEB2014:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2161421063;e1eb2c3e48aeb9c413f0454961a11019;;30JUL2021:00:00:00.000000;06OCT2022:23:59:59.000000;30JUL2021:18:10:32.000000;23APR2022:01:27:16.000000;30JUL2021:18:08:29.000000;5000.000;;Ooredoo;;16DEC2021:19:58:45.000000;;0.0001224126;8169.093
No;2154677484;69f6ab1d52b6c6903b79dd27979bf2d8;;24FEB2020:13:32:47.000000;;27MAR2020:00:32:08.000000;20FEB2023:21:39:06.000000;30DEC2019:15:32:12.000000;1000.000;;Ooredoo;;26SEP2020:03:09:31.000000;;0.0001224126;8169.093
No;2162447188;98e2024e33dee1f07517f846fc87ab6a;;19SEP2021:00:00:00.000000;;19SEP2021:10:40:30.000000;07OCT2022:16:45:22.000000;19SEP2021:11:19:25.000000;5000.000;;Ooredoo;;09DEC2021:19:26:59.000000;;0.0001224126;8169.093
No;2169701763;397d58d8b683370f7538b1089edc35b1;;23DEC2022:00:00:00.000000;;23DEC2022:13:29:33.000000;23DEC2022:13:29:33.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2168740111;7618fe3452290eca2be2721aa4d1f3a0;;26OCT2022:00:00:00.000000;03FEB2023:23:59:59.000000;26OCT2022:19:23:15.000000;29OCT2022:07:38:31.000000;26OCT2022:19:22:08.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2165626090;14f0eb24f4ab17d445ba18594f7c65c9;;23OCT2022:00:00:00.000000;;23OCT2022:10:20:44.000000;20FEB2023:21:15:14.000000;30OCT2022:18:59:03.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2161469825;1ee27d3c6173d408184ac8768c420db8;;02AUG2021:00:00:00.000000;03FEB2023:23:59:59.000000;02AUG2021:12:00:27.000000;24AUG2022:16:55:10.000000;02AUG2021:12:35:53.000000;1000.000;;Ooredoo;;15NOV2021:17:57:38.000000;;0.0001224126;8169.093
No;2166623224;be3f2d0ea849e929cb6feaa0f4c4db0d;;25JUN2022:00:00:00.000000;01JAN2023:23:59:59.000000;25JUN2022:17:14:56.000000;12FEB2023:00:39:00.000000;25JUN2022:12:36:46.000000;4386.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169972140;dd36d69cbb2e8b74820f2956628a45b2;;06JAN2023:00:00:00.000000;;06JAN2023:14:19:10.000000;01FEB2023:11:05:13.000000;09JAN2023:15:50:34.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168758893;8bd68e9d5720f20a16bb5d0fcc302de1;;30OCT2022:00:00:00.000000;13FEB2023:23:59:59.000000;30OCT2022:18:52:43.000000;14NOV2022:08:59:09.000000;30OCT2022:18:51:13.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2154901146;f129ee76dc8dc508c95e7d7c432cde77;;04MAY2020:00:00:00.000000;;04MAY2020:09:45:14.000000;23NOV2022:11:12:51.000000;04MAY2020:09:45:14.000000;1000.000;;Ooredoo;;05DEC2021:13:25:43.000000;;0.0001224126;8169.093
No;2168937164;e0b8a85fe035cf4c4b69d41911d66b3d;;05NOV2022:00:00:00.000000;;;;;;;Ooredoo;;;;0.0001224126;8169.093
No;2137887712;0ba9f2d61d24550e117f9fe0a7de04dd;;30DEC2015:11:06:47.000000;;29DEC2015:18:02:48.000000;09FEB2023:17:02:17.000000;29DEC2015:00:00:00.000000;1000.000;;Ooredoo;;02NOV2021:11:27:35.000000;;0.0001224126;8169.093
No;2154825690;1682c15403330f82686a866da5734224;;07MAR2020:00:00:00.000000;;07MAR2020:09:13:49.000000;13FEB2023:17:56:18.000000;07MAR2020:08:59:31.000000;5000.000;;Ooredoo;;13OCT2021:20:49:32.000000;;0.0001224126;8169.093
No;2165992124;928c3100c0257b5409ccdf234ebbe92d;;05JUN2022:00:00:00.000000;17NOV2022:23:59:59.000000;05JUN2022:10:04:56.000000;11AUG2022:13:10:46.000000;05JUN2022:09:08:57.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168984094;5dfde9db06f18e37a3359afbb2555955;;09NOV2022:00:00:00.000000;14FEB2023:23:59:59.000000;09NOV2022:21:19:15.000000;09NOV2022:21:19:15.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2155279351;9aac1d054c23ea2cc26bbaa5a6bde2ed;;27MAY2020:15:15:19.000000;31MAR2022:23:59:59.000000;27MAY2020:16:14:37.000000;30JAN2023:15:04:17.000000;18MAY2020:13:46:17.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2165433794;8fc6f9db7ccc98b923f7d8d522bef466;;07APR2022:00:00:00.000000;;07APR2022:20:04:28.000000;14FEB2023:04:54:39.000000;07APR2022:08:51:29.000000;1053.000;;Ooredoo;;;;0.0001224126;8169.093
No;2164873323;0349292f76005e61f642deee1e625513;;04MAR2022:00:00:00.000000;04SEP2022:23:59:59.000000;04MAR2022:17:37:08.000000;08NOV2022:22:46:45.000000;07MAR2022:17:34:28.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169951220;76750bce33f0b7b6bac71ffc70eb2172;;06JAN2023:00:00:00.000000;;06JAN2023:15:53:04.000000;06JAN2023:15:53:04.000000;06JAN2023:15:48:25.000000;2632.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169837500;0ce42b496db063e12d9cf758adb55746;;30DEC2022:00:00:00.000000;;30DEC2022:00:38:54.000000;30DEC2022:00:38:54.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2139847634;8c8c1c36e6f81e8b993c0253c8281452;;27JUL2016:11:41:22.000000;;28JUL2016:00:08:57.000000;01FEB2023:00:00:05.000000;29JUN2017:12:02:18.000000;909.000;;Ooredoo;;;;0.0001224126;8169.093
No;2142826101;24163982751282094d7685fffa9c9925;;29MAY2017:00:00:00.000000;;29MAY2017:11:08:24.000000;15FEB2023:13:10:58.000000;29MAY2017:11:09:49.000000;4545.000;;Ooredoo;;08SEP2018:09:27:51.000000;;0.0001224126;8169.093
No;2169935579;00197057bead12c0066087f8a60069ca;;10JAN2023:00:00:00.000000;;10JAN2023:17:52:33.000000;15JAN2023:23:16:51.000000;10JAN2023:17:51:39.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169069456;3dd16e9dbb552ff86b0eeb945825b518;;14NOV2022:00:00:00.000000;;14NOV2022:12:14:15.000000;19FEB2023:01:10:48.000000;14NOV2022:11:41:30.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162265739;ccb93988e72855cb0228a0522f644532;;13DEC2021:00:00:00.000000;20FEB2023:23:59:59.000000;08SEP2021:16:45:20.000000;31OCT2022:09:31:41.000000;13DEC2021:15:15:11.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2152684960;a122b9c9727c37fc7030eb45cf2e5451;;17SEP2019:00:00:00.000000;14APR2022:23:59:59.000000;17SEP2019:10:42:08.000000;27DEC2022:20:48:06.000000;20JAN2020:13:58:05.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168962848;3e022a181b27169dec542f6d15b3efdc;;07NOV2022:00:00:00.000000;;07NOV2022:13:59:41.000000;12NOV2022:08:17:07.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2150627216;bdf35b39e20be066d49264e3018fafc6;;21APR2019:00:00:00.000000;;19APR2019:12:07:08.000000;21FEB2023:21:14:14.000000;24APR2019:10:15:17.000000;1000.000;;Ooredoo;;24APR2019:10:32:01.000000;;0.0001224126;8169.093
No;2144281501;8afbbe3930ca0867bc9915a1f76a40ad;;01OCT2017:00:00:00.000000;;01OCT2017:11:29:59.000000;16FEB2023:20:14:47.000000;01OCT2017:11:34:30.000000;1000.000;;Ooredoo;;14JUN2021:18:46:47.000000;;0.0001224126;8169.093
